date;SX5P;SX5E;SXXP;SXXE;SXXF;SXXA;DK5F;DKXF;DEL
31.12.1986;775.00;900.82;82.76;98.58;98.06;69.06;645.26;65.56
01.01.1987;775.00;900.82;82.76;98.58;98.06;69.06;645.26;65.56
02.01.1987;770.89;891.78;82.57;97.80;97.43;69.37;647.62;65.81
05.01.1987;771.89;898.33;82.82;98.60;98.19;69.16;649.94;65.82
06.01.1987;775.92;902.32;83.28;99.19;98.83;69.50;652.49;66.06
07.01.1987;781.21;899.15;83.78;98.96;98.62;70.59;651.97;66.20
08.01.1987;777.62;887.37;83.52;97.87;97.68;71.01;645.57;65.62
09.01.1987;769.80;868.31;83.03;96.31;96.22;71.40;638.03;65.14
12.01.1987;775.07;879.41;83.64;97.54;97.18;71.50;634.14;65.03
13.01.1987;770.00;872.74;83.00;96.78;96.38;70.97;622.44;63.87
14.01.1987;772.04;876.39;82.99;97.14;96.59;70.66;603.63;62.46
15.01.1987;779.12;884.37;83.77;98.10;97.60;71.28;620.01;63.89
16.01.1987;781.66;883.78;84.15;98.11;97.66;71.95;623.77;64.65
19.01.1987;773.43;876.15;83.39;97.33;96.92;71.22;630.57;65.25
20.01.1987;773.49;875.10;83.50;97.14;96.83;71.58;637.63;65.77
21.01.1987;771.09;872.47;83.35;97.02;96.74;71.40;639.38;66.06
22.01.1987;773.40;876.69;83.48;97.44;96.95;71.30;627.45;65.02
23.01.1987;778.26;883.62;84.12;98.28;97.67;71.76;628.49;64.95
26.01.1987;769.38;870.96;83.38;97.02;96.55;71.45;624.56;64.70
27.01.1987;772.16;868.19;83.64;96.77;96.25;72.12;614.25;63.67
28.01.1987;751.63;838.60;81.87;93.93;93.51;71.24;604.13;62.86
29.01.1987;757.13;847.38;82.31;94.83;94.46;71.31;613.07;63.66
30.01.1987;766.56;859.08;83.20;96.03;95.56;71.94;626.05;64.72
02.02.1987;763.91;849.03;83.03;95.14;94.80;72.36;631.84;65.20
03.02.1987;756.58;839.60;82.31;94.05;93.84;71.94;645.09;66.30
04.02.1987;762.34;838.53;82.72;93.88;93.64;72.82;643.82;66.30
05.02.1987;763.60;833.03;82.89;93.21;92.99;73.67;650.12;66.83
06.02.1987;775.28;842.23;83.87;93.98;93.68;74.80;645.00;66.36
09.02.1987;776.67;844.73;84.03;94.38;94.05;74.77;634.36;65.30
10.02.1987;764.71;837.91;82.91;93.67;93.27;73.33;631.17;64.96
11.02.1987;769.49;837.56;83.31;93.45;93.08;74.22;635.09;65.39
12.02.1987;767.61;840.53;83.22;93.73;93.39;73.84;638.59;65.61
13.02.1987;771.29;841.54;83.75;93.93;93.60;74.63;636.04;65.31
16.02.1987;774.88;844.11;84.22;94.36;93.89;75.13;634.48;65.09
17.02.1987;772.65;833.81;84.24;93.36;93.09;75.98;641.77;65.69
18.02.1987;777.76;834.15;84.73;93.20;92.95;77.00;644.41;66.03
19.02.1987;780.57;844.07;84.75;94.09;93.83;76.31;652.89;66.69
20.02.1987;784.80;845.11;85.26;94.39;93.95;76.98;656.82;67.06
23.02.1987;776.54;839.36;84.74;93.92;93.24;76.43;661.52;67.59
24.02.1987;780.12;837.90;84.96;93.94;93.28;76.81;655.78;67.03
25.02.1987;782.72;833.39;84.99;93.34;92.94;77.36;653.10;66.73
26.02.1987;786.75;838.23;85.39;93.75;93.36;77.75;661.47;67.48
27.02.1987;788.11;840.97;85.73;94.08;93.69;78.09;667.08;68.04
02.03.1987;791.40;842.70;86.22;94.30;93.76;78.79;670.83;68.41
03.03.1987;791.73;836.22;86.10;93.65;93.20;79.11;672.92;68.60
04.03.1987;802.08;848.78;86.98;94.83;94.33;79.73;679.90;69.01
05.03.1987;808.65;855.04;87.63;95.36;94.98;80.48;684.44;69.21
06.03.1987;807.23;854.82;87.65;95.24;94.85;80.62;682.95;69.16
09.03.1987;806.26;856.93;87.76;95.51;95.16;80.59;690.08;69.96
10.03.1987;803.60;850.99;87.49;94.82;94.55;80.67;689.43;69.82
11.03.1987;801.20;844.78;87.37;94.21;94.00;80.95;686.65;69.64
12.03.1987;805.20;851.62;87.83;94.83;94.55;81.28;688.07;69.81
13.03.1987;803.25;855.00;87.73;95.06;94.72;80.90;694.35;70.29
16.03.1987;800.09;855.21;87.47;95.29;94.89;80.25;692.96;70.02
17.03.1987;801.99;848.47;87.66;94.54;94.11;81.21;691.41;69.80
18.03.1987;808.55;854.69;88.34;95.22;94.85;81.89;702.27;70.74
19.03.1987;795.98;842.48;87.27;94.02;93.71;80.92;702.96;70.74
20.03.1987;801.40;848.13;87.83;94.60;94.04;81.47;701.77;70.72
23.03.1987;812.62;860.44;88.70;95.61;94.92;82.21;701.76;70.71
24.03.1987;820.67;866.76;89.49;96.28;95.70;83.09;709.98;71.47
25.03.1987;820.05;868.30;89.45;96.53;96.06;82.81;713.47;71.76
26.03.1987;823.77;874.75;89.74;97.16;96.60;82.82;718.59;72.21
27.03.1987;829.86;882.89;90.39;98.13;97.60;83.20;720.31;72.30
30.03.1987;817.03;877.30;89.01;97.66;97.04;81.09;708.72;71.36
31.03.1987;812.24;869.44;88.40;96.88;96.31;80.62;698.48;70.57
01.04.1987;816.48;883.95;88.66;98.21;97.36;80.01;695.02;70.45
02.04.1987;822.64;888.39;89.10;98.59;97.77;80.48;691.25;70.16
03.04.1987;821.49;888.97;89.06;98.80;98.10;80.25;697.22;70.74
06.04.1987;835.74;900.79;90.31;99.83;99.05;81.66;711.92;71.98
07.04.1987;833.65;896.33;89.88;99.20;98.50;81.41;711.52;71.93
08.04.1987;832.64;895.42;89.67;98.91;98.20;81.27;710.41;71.77
09.04.1987;827.98;895.62;89.40;98.94;98.24;80.74;710.98;71.81
10.04.1987;815.00;884.61;88.31;98.10;97.35;79.46;699.99;70.94
13.04.1987;803.03;875.19;87.49;97.38;96.62;78.57;697.49;70.78
14.04.1987;803.92;881.00;87.53;97.91;97.01;78.20;691.89;70.28
15.04.1987;811.41;888.71;88.20;98.57;97.68;78.88;700.41;70.90
16.04.1987;820.83;895.48;89.22;99.33;98.37;80.11;708.42;71.64
17.04.1987;820.71;896.06;89.24;99.36;98.40;80.11;708.45;71.69
20.04.1987;820.30;893.33;89.15;99.18;98.24;80.11;707.80;71.64
21.04.1987;817.57;889.55;88.82;98.84;97.90;79.78;706.29;71.50
22.04.1987;827.37;900.50;89.67;99.83;98.84;80.50;713.71;72.18
23.04.1987;827.65;896.53;89.82;99.64;98.72;80.93;718.86;72.57
24.04.1987;829.92;890.62;90.12;99.09;98.25;81.92;725.69;73.18
27.04.1987;817.51;871.69;89.01;97.12;96.54;81.52;717.13;72.58
28.04.1987;828.34;879.07;89.84;97.65;96.88;82.60;717.13;72.54
29.04.1987;835.30;884.37;90.42;98.09;97.28;83.29;721.19;73.01
30.04.1987;838.20;881.46;90.73;97.84;97.13;84.06;721.14;73.21
01.05.1987;842.31;883.32;91.14;98.07;97.38;84.60;724.25;73.51
04.05.1987;841.56;880.31;91.03;97.81;97.18;84.63;723.09;73.27
05.05.1987;840.05;875.43;90.72;97.16;96.58;84.60;722.74;73.03
06.05.1987;849.62;880.91;91.32;97.46;96.94;85.44;728.07;73.45
07.05.1987;851.95;882.84;91.37;97.63;97.16;85.39;728.11;73.64
08.05.1987;863.04;882.70;92.35;97.56;97.11;87.22;729.94;73.84
11.05.1987;871.07;887.34;93.12;98.07;97.64;88.21;728.38;73.80
12.05.1987;863.70;879.78;92.28;97.16;96.71;87.42;715.84;72.59
13.05.1987;870.57;882.77;92.97;97.53;97.02;88.37;711.84;72.25
14.05.1987;876.78;883.11;93.28;97.43;96.91;89.02;710.59;72.17
15.05.1987;864.62;866.11;91.97;95.40;94.97;88.31;704.01;71.53
18.05.1987;868.99;868.85;92.35;95.52;94.93;88.90;693.44;70.71
19.05.1987;873.36;865.65;92.53;95.20;94.60;89.49;698.09;70.98
20.05.1987;858.93;856.08;91.32;94.22;93.61;88.10;689.07;70.25
21.05.1987;853.49;854.02;90.87;93.95;93.48;87.52;697.59;70.90
22.05.1987;857.02;857.63;91.04;94.23;93.65;87.59;701.00;71.11
25.05.1987;856.65;856.95;91.04;94.20;93.65;87.61;704.04;71.33
26.05.1987;857.79;864.83;91.11;95.07;94.47;87.03;707.20;71.68
27.05.1987;855.42;869.49;90.89;95.68;95.02;86.13;709.46;71.80
28.05.1987;859.96;869.29;91.32;95.67;95.00;86.92;710.14;71.88
29.05.1987;869.99;866.41;92.05;95.31;94.65;88.54;708.26;71.75
01.06.1987;881.05;872.52;92.90;95.80;95.06;89.68;709.94;71.93
02.06.1987;873.23;863.11;92.10;94.74;94.02;89.09;705.35;71.56
03.06.1987;877.47;864.57;92.25;94.59;93.87;89.48;701.54;71.29
04.06.1987;875.91;869.42;92.02;94.94;94.31;88.79;710.48;72.19
05.06.1987;877.33;864.75;92.02;94.41;93.85;89.22;705.51;71.76
08.06.1987;878.08;866.08;92.01;94.49;93.88;89.14;705.85;71.83
09.06.1987;886.52;863.17;92.79;94.30;93.65;90.71;708.73;72.08
10.06.1987;879.74;860.80;92.15;93.81;93.12;89.96;708.06;71.99
11.06.1987;885.70;868.26;92.94;94.67;93.99;90.68;712.82;72.43
12.06.1987;892.38;869.28;93.70;94.79;94.12;91.96;719.57;73.05
15.06.1987;899.33;879.82;94.53;95.89;95.18;92.56;726.64;73.65
16.06.1987;902.37;885.41;95.05;96.69;95.97;92.85;726.76;73.68
17.06.1987;905.03;885.93;95.29;96.55;96.00;93.39;729.71;73.91
18.06.1987;897.52;885.19;94.70;96.35;95.86;92.49;729.62;73.94
19.06.1987;897.31;897.16;94.43;97.18;96.66;91.31;728.94;73.90
22.06.1987;899.00;908.73;94.36;98.19;97.79;90.35;724.00;73.49
23.06.1987;907.32;915.58;94.98;98.88;98.38;90.90;725.31;73.54
24.06.1987;904.50;901.60;94.88;97.59;97.12;91.79;722.52;73.28
25.06.1987;905.61;903.66;94.93;97.90;97.42;91.61;718.32;72.91
26.06.1987;911.11;909.42;95.51;98.54;98.03;92.14;720.12;73.01
29.06.1987;908.71;909.76;95.33;98.59;98.01;91.78;717.25;72.74
30.06.1987;906.57;905.30;95.19;98.11;97.63;91.92;714.90;72.49
01.07.1987;898.16;894.32;94.65;97.30;96.81;91.61;709.79;72.11
02.07.1987;908.65;904.15;95.70;98.24;97.66;92.73;714.14;72.47
03.07.1987;922.57;917.81;97.03;99.69;99.03;93.96;721.24;73.09
06.07.1987;928.07;918.19;97.51;99.55;98.86;94.94;722.40;73.13
07.07.1987;930.73;917.15;97.68;99.27;98.52;95.48;722.49;73.27
08.07.1987;931.95;923.20;97.94;99.92;99.20;95.42;732.08;73.97
09.07.1987;933.27;920.76;98.04;99.57;98.96;95.88;733.64;74.16
10.07.1987;935.20;921.82;98.32;99.73;99.10;96.27;733.48;74.20
13.07.1987;935.49;921.73;98.46;99.72;99.10;96.52;735.17;74.34
14.07.1987;942.60;925.93;99.01;100.21;99.56;97.12;739.64;74.75
15.07.1987;950.81;928.92;99.61;100.48;99.89;97.98;741.70;74.92
16.07.1987;958.93;932.15;100.34;100.80;100.24;99.06;743.78;75.08
17.07.1987;961.38;941.03;100.58;101.62;101.21;98.81;749.47;75.58
20.07.1987;957.95;945.38;100.24;102.04;101.71;97.84;749.18;75.57
21.07.1987;953.98;941.54;99.74;101.62;101.36;97.28;747.90;75.48
22.07.1987;941.55;937.13;98.67;101.33;101.12;95.58;744.46;75.12
23.07.1987;937.41;932.12;98.31;100.80;100.63;95.36;747.36;75.37
24.07.1987;937.80;933.19;98.54;101.00;100.75;95.62;750.08;75.59
27.07.1987;932.63;936.90;98.23;101.37;101.02;94.75;750.98;75.62
28.07.1987;943.51;941.84;99.26;101.96;101.74;96.13;759.34;76.31
29.07.1987;951.33;949.38;100.20;102.80;102.54;97.15;764.44;76.89
30.07.1987;951.77;957.80;100.44;103.76;103.47;96.79;766.19;77.24
31.07.1987;947.69;955.83;99.93;103.44;103.21;96.14;763.22;77.04
03.08.1987;946.30;959.68;99.43;103.67;103.37;95.04;758.23;76.65
04.08.1987;943.74;957.20;98.96;103.33;103.00;94.47;766.14;77.27
05.08.1987;943.24;955.55;98.96;103.06;102.86;94.68;774.55;77.89
06.08.1987;937.18;961.22;98.29;103.50;103.45;93.11;777.94;78.25
07.08.1987;933.31;963.12;97.58;103.55;103.54;91.79;776.01;78.18
10.08.1987;936.24;962.46;97.65;103.07;103.13;92.30;765.12;77.38
11.08.1987;935.44;952.68;97.89;102.08;102.37;93.54;770.37;77.67
12.08.1987;946.84;961.80;98.97;103.16;103.35;94.61;778.93;78.38
13.08.1987;945.45;959.80;98.90;103.08;103.19;94.55;779.29;78.38
14.08.1987;945.61;961.79;99.12;103.42;103.64;94.68;782.03;78.54
17.08.1987;937.27;959.11;98.42;103.24;103.44;93.55;782.44;78.74
18.08.1987;924.17;949.25;97.31;102.47;102.76;92.17;787.40;78.99
19.08.1987;915.03;940.09;96.42;101.55;101.85;91.32;787.30;79.12
20.08.1987;917.26;949.22;96.75;102.58;102.90;91.08;793.37;79.71
21.08.1987;921.27;950.03;97.39;102.82;103.25;92.04;798.18;80.15
24.08.1987;917.53;941.89;97.21;102.10;102.63;92.29;799.14;80.16
25.08.1987;920.05;941.91;97.42;102.02;102.42;92.74;790.00;79.56
26.08.1987;919.61;942.20;97.46;102.31;102.66;92.58;790.97;79.47
27.08.1987;919.19;943.30;97.60;102.69;102.91;92.52;786.13;79.13
28.08.1987;921.13;947.55;97.84;103.05;103.12;92.67;782.19;78.81
31.08.1987;921.71;951.06;97.98;103.39;103.37;92.63;778.91;78.52
01.09.1987;930.16;953.63;98.84;103.77;103.79;93.88;782.50;78.78
02.09.1987;923.13;947.24;98.27;103.22;103.37;93.30;779.42;78.53
03.09.1987;921.56;939.54;98.33;102.52;102.83;93.98;789.36;79.25
04.09.1987;917.69;930.39;98.24;101.89;102.44;94.33;796.89;79.96
07.09.1987;913.41;919.53;97.93;100.84;101.39;94.64;795.82;79.95
08.09.1987;908.33;919.47;97.56;100.69;101.19;94.10;801.47;80.48
09.09.1987;902.65;919.76;97.03;100.74;101.15;93.09;784.83;78.63
10.09.1987;909.48;928.08;97.53;101.35;101.83;93.49;798.77;79.94
11.09.1987;913.45;933.42;97.96;101.83;102.25;93.89;797.78;79.78
14.09.1987;919.44;940.81;98.32;102.31;102.60;94.13;798.32;79.76
15.09.1987;916.75;936.45;98.15;101.97;102.48;94.11;789.76;79.14
16.09.1987;918.56;930.91;98.22;101.54;102.03;94.59;784.85;78.85
17.09.1987;925.35;934.09;98.94;102.05;102.40;95.48;781.56;78.81
18.09.1987;927.30;928.50;99.21;101.66;102.07;96.27;779.27;78.88
21.09.1987;925.77;927.10;99.16;101.41;101.95;96.39;786.65;79.55
22.09.1987;922.64;922.49;98.96;101.02;101.63;96.35;790.38;79.83
23.09.1987;935.65;937.85;100.15;102.53;103.01;97.27;792.57;79.97
24.09.1987;923.80;931.48;99.07;101.92;102.41;95.81;788.56;79.48
25.09.1987;925.93;928.34;99.42;101.61;102.05;96.70;784.06;79.07
28.09.1987;936.30;934.00;100.42;102.23;102.65;98.00;778.11;78.63
29.09.1987;935.80;936.20;100.35;102.31;102.79;97.82;783.96;79.09
30.09.1987;934.44;930.71;100.16;101.80;102.38;97.88;789.87;79.64
01.10.1987;936.46;938.20;100.60;102.42;103.05;98.17;803.40;80.95
02.10.1987;942.65;944.20;101.24;103.14;103.79;98.74;807.30;81.27
05.10.1987;947.57;949.42;101.70;103.77;104.49;99.06;813.89;81.89
06.10.1987;941.91;945.26;101.18;103.43;104.13;98.40;814.46;82.09
07.10.1987;934.32;935.79;100.58;102.52;103.33;98.05;817.00;82.36
08.10.1987;938.24;940.33;101.12;102.95;103.75;98.69;821.44;82.96
09.10.1987;929.55;926.63;100.45;101.67;102.56;98.51;817.34;82.67
12.10.1987;915.62;919.64;99.30;100.63;101.49;97.29;807.71;81.90
13.10.1987;919.57;921.87;99.75;100.92;101.87;97.86;805.39;81.59
14.10.1987;911.31;916.83;99.10;100.37;101.50;97.14;811.10;82.18
15.10.1987;897.84;901.83;97.79;98.67;99.81;96.15;797.83;80.96
16.10.1987;890.93;894.23;97.04;98.00;99.03;95.34;788.80;80.03
19.10.1987;810.63;823.32;88.79;90.70;91.17;86.40;738.40;75.28
20.10.1987;736.76;783.33;81.65;87.00;87.28;76.50;685.31;68.68
21.10.1987;791.58;831.37;86.46;91.18;91.51;81.79;713.10;71.93
22.10.1987;756.19;799.94;82.75;88.37;88.38;77.37;698.36;70.43
23.10.1987;746.33;788.59;81.07;86.91;86.90;75.54;695.77;69.95
26.10.1987;701.30;734.34;75.63;81.46;81.14;70.15;656.39;66.63
27.10.1987;710.10;741.49;76.29;81.66;81.59;71.18;654.99;66.33
28.10.1987;683.57;701.32;73.16;77.44;77.41;68.98;623.03;63.33
29.10.1987;684.67;691.31;72.70;75.71;75.72;69.56;592.13;60.25
30.10.1987;719.78;730.75;76.32;79.71;79.74;72.83;627.08;63.34
02.11.1987;709.57;725.43;75.69;79.38;79.54;71.97;624.30;63.22
03.11.1987;688.03;712.87;73.65;78.21;78.19;69.23;612.78;62.13
04.11.1987;669.39;689.49;71.41;75.91;75.79;67.07;588.63;59.91
05.11.1987;670.90;682.12;71.50;75.15;74.97;67.84;582.57;59.17
06.11.1987;670.19;683.04;71.38;75.17;75.08;67.62;591.84;60.13
09.11.1987;643.72;654.09;68.96;72.68;72.57;65.28;568.74;58.06
10.11.1987;626.09;615.90;66.69;68.55;68.39;64.55;538.59;55.33
11.11.1987;645.11;632.36;68.76;70.03;70.09;67.08;536.87;55.25
12.11.1987;678.30;676.32;71.98;74.01;73.83;69.65;563.83;57.39
13.11.1987;671.29;674.57;71.73;73.82;74.05;69.36;589.91;59.72
16.11.1987;681.47;694.95;72.94;75.99;76.20;69.77;601.68;60.90
17.11.1987;666.88;678.12;71.62;74.54;74.64;68.57;591.21;60.04
18.11.1987;667.01;676.37;71.60;74.32;74.41;68.71;585.79;59.58
19.11.1987;657.61;669.38;70.61;73.58;73.57;67.53;570.84;58.21
20.11.1987;650.27;653.27;69.75;71.87;72.01;67.38;565.39;57.51
23.11.1987;654.41;658.18;70.23;72.40;72.42;67.80;582.86;58.82
24.11.1987;673.08;676.14;71.85;74.23;74.19;69.24;585.55;59.24
25.11.1987;665.87;675.26;71.41;74.20;74.15;68.47;589.69;59.63
26.11.1987;664.54;671.13;71.48;74.00;74.06;68.76;582.57;59.08
27.11.1987;663.35;675.21;71.51;74.39;74.34;68.50;579.58;58.96
30.11.1987;640.51;658.03;69.22;72.79;72.65;65.64;557.12;56.97
01.12.1987;638.76;654.90;68.96;72.28;72.19;65.59;554.21;56.59
02.12.1987;639.85;655.07;69.21;72.32;72.18;66.02;548.74;56.17
03.12.1987;636.72;650.92;68.86;71.84;71.72;65.78;556.91;56.69
04.12.1987;628.76;635.83;67.93;70.19;70.01;65.45;551.67;56.15
07.12.1987;629.56;634.13;67.98;69.75;69.65;65.91;558.21;56.56
08.12.1987;635.58;638.18;68.69;70.09;70.05;66.93;564.16;57.14
09.12.1987;640.50;640.49;69.14;70.30;70.27;67.58;563.36;57.15
10.12.1987;637.79;641.11;68.93;70.45;70.53;67.06;567.11;57.41
11.12.1987;639.54;636.25;69.23;69.90;69.85;68.06;554.24;56.21
14.12.1987;641.03;639.67;69.48;70.39;70.31;68.11;557.19;56.46
15.12.1987;646.98;648.78;70.29;71.32;71.22;68.82;563.01;57.00
16.12.1987;655.31;661.40;71.43;72.89;72.64;69.58;566.59;57.24
17.12.1987;657.94;663.47;71.95;73.15;72.97;70.32;580.80;58.44
18.12.1987;658.10;658.56;71.94;72.56;72.38;70.79;579.25;58.38
21.12.1987;668.95;665.50;72.92;73.17;73.08;72.07;583.07;58.74
22.12.1987;669.92;667.53;72.99;73.37;73.29;72.03;581.17;58.57
23.12.1987;678.30;672.74;73.73;73.89;73.77;72.95;581.47;58.51
24.12.1987;679.30;671.57;73.85;73.65;73.53;73.37;576.50;58.05
25.12.1987;679.30;671.57;73.84;73.61;73.50;73.37;576.50;58.05
28.12.1987;680.28;663.68;74.07;73.02;72.98;74.28;579.52;58.45
29.12.1987;658.14;651.88;71.74;71.66;71.64;71.17;567.13;57.34
30.12.1987;664.83;656.14;72.56;72.08;72.02;72.31;571.66;57.72
31.12.1987;651.26;648.13;71.10;71.22;71.23;70.36;565.36;57.11
01.01.1988;651.26;648.32;71.10;71.23;71.23;70.36;565.36;57.11
04.01.1988;649.07;633.30;70.86;69.65;69.67;71.23;562.56;56.86
05.01.1988;670.22;658.48;72.94;72.05;72.13;73.03;587.14;58.88
06.01.1988;676.42;665.43;73.40;72.77;72.92;73.26;591.15;59.36
07.01.1988;677.95;669.13;73.62;73.20;73.28;73.31;600.69;60.37
08.01.1988;679.60;674.72;73.71;73.66;73.75;73.10;597.41;60.23
11.01.1988;661.54;650.12;72.07;71.36;71.34;72.02;583.07;58.96
12.01.1988;656.34;649.16;71.72;71.33;71.39;71.41;586.58;59.08
13.01.1988;651.89;639.19;71.07;70.26;70.27;71.11;580.73;58.63
14.01.1988;654.70;642.68;71.32;70.48;70.49;71.39;580.36;58.64
15.01.1988;664.70;645.79;72.25;70.70;70.70;72.90;585.36;59.07
18.01.1988;674.27;661.85;73.21;72.38;72.44;73.25;596.75;60.16
19.01.1988;662.58;648.62;72.31;71.30;71.46;72.52;597.06;60.19
20.01.1988;654.36;638.35;71.52;70.24;70.49;71.94;597.48;60.25
21.01.1988;651.36;633.54;71.20;69.54;69.87;71.95;599.80;60.46
22.01.1988;656.89;635.91;71.70;69.73;70.15;72.70;610.95;61.36
25.01.1988;655.24;636.19;71.61;69.77;70.29;72.51;618.48;62.16
26.01.1988;656.28;640.18;71.72;70.07;70.52;72.46;623.71;62.54
27.01.1988;655.56;637.47;71.60;69.74;70.17;72.51;617.94;62.07
28.01.1988;657.59;633.50;71.74;69.19;69.72;73.22;621.65;62.44
29.01.1988;660.28;635.95;72.00;69.40;70.01;73.54;633.05;63.44
01.02.1988;659.42;639.49;71.79;69.62;70.27;72.96;631.44;63.32
02.02.1988;657.20;638.99;71.63;69.49;70.11;72.78;625.87;62.89
03.02.1988;658.57;644.82;71.84;69.96;70.58;72.78;634.58;63.51
04.02.1988;662.93;653.51;72.20;70.62;71.22;72.87;641.37;64.03
05.02.1988;660.05;655.59;71.95;70.92;71.57;72.16;648.12;64.52
08.02.1988;655.25;660.39;71.32;71.25;71.90;70.73;649.37;64.69
09.02.1988;650.01;652.07;70.80;70.42;71.01;70.48;640.72;63.84
10.02.1988;658.68;658.26;71.48;70.97;71.49;71.27;644.63;64.09
11.02.1988;668.68;673.00;72.40;72.37;72.84;71.78;652.55;64.84
12.02.1988;672.36;678.61;72.80;72.90;73.28;72.06;653.38;64.93
15.02.1988;676.67;686.68;73.37;73.85;74.23;72.32;657.93;65.41
16.02.1988;676.17;688.36;73.41;74.02;74.42;72.24;658.04;65.53
17.02.1988;682.55;696.79;74.13;74.94;75.23;72.80;656.51;65.49
18.02.1988;679.64;697.01;73.96;75.16;75.39;72.29;651.41;65.18
19.02.1988;675.97;695.96;73.87;75.20;75.39;72.10;648.67;64.91
22.02.1988;681.76;702.05;74.47;75.80;75.92;72.69;652.60;65.21
23.02.1988;684.10;704.53;74.82;76.15;76.25;73.05;653.03;65.30
24.02.1988;685.45;707.13;75.11;76.52;76.57;73.25;644.25;64.64
25.02.1988;693.10;712.17;75.82;76.99;77.07;74.16;647.39;64.88
26.02.1988;684.81;705.06;75.19;76.43;76.53;73.48;647.07;64.78
29.02.1988;687.18;708.88;75.45;76.97;76.93;73.50;649.38;64.91
01.03.1988;690.97;715.83;76.08;77.66;77.67;74.07;653.88;65.25
02.03.1988;699.25;717.62;76.97;77.84;78.00;75.55;662.40;66.21
03.03.1988;699.10;716.51;76.93;77.67;77.90;75.64;665.26;66.57
04.03.1988;698.49;711.09;77.19;77.28;77.56;76.43;667.21;66.70
07.03.1988;689.55;700.57;76.37;76.14;76.52;75.90;660.23;65.99
08.03.1988;699.67;709.99;77.38;77.18;77.42;76.88;660.41;66.06
09.03.1988;702.93;713.48;77.76;77.59;77.86;77.23;665.51;66.43
10.03.1988;712.21;719.48;78.75;78.24;78.60;78.48;682.87;67.98
11.03.1988;705.44;713.28;77.93;77.56;77.87;77.56;680.32;67.82
14.03.1988;706.69;714.18;78.04;77.63;77.93;77.70;677.39;67.62
15.03.1988;711.33;714.82;78.55;77.80;78.11;78.49;679.51;67.63
16.03.1988;710.12;721.60;78.54;78.56;78.73;77.83;677.10;67.48
17.03.1988;694.65;706.85;76.89;77.00;77.11;76.12;659.38;65.77
18.03.1988;730.81;743.45;80.74;80.96;81.01;79.83;689.36;68.71
21.03.1988;724.90;740.41;80.09;80.53;80.48;79.00;686.96;68.50
22.03.1988;718.18;729.93;79.42;79.38;79.37;78.75;678.66;67.77
23.03.1988;717.83;731.40;79.44;79.61;79.61;78.60;682.03;68.06
24.03.1988;707.85;729.04;78.53;79.56;79.60;76.97;683.67;68.27
25.03.1988;698.59;719.87;77.75;78.79;78.70;76.18;673.78;67.54
28.03.1988;683.47;700.50;76.06;76.62;76.43;74.91;660.13;66.32
29.03.1988;689.91;706.16;76.70;77.08;76.97;75.71;661.13;66.29
30.03.1988;687.40;706.39;76.55;77.09;77.00;75.42;665.81;66.78
31.03.1988;682.68;701.56;76.07;76.77;76.62;74.81;662.23;66.63
01.04.1988;682.80;701.37;76.06;76.73;76.59;74.82;662.07;66.60
04.04.1988;682.58;699.45;76.03;76.67;76.55;74.82;662.03;66.63
05.04.1988;680.03;696.84;75.72;76.37;76.30;74.51;663.48;66.69
06.04.1988;690.85;707.35;76.83;77.44;77.41;75.64;677.37;67.96
07.04.1988;696.76;712.88;77.44;78.00;77.99;76.29;688.14;68.88
08.04.1988;700.47;712.36;77.72;77.82;77.81;76.95;689.38;69.01
11.04.1988;712.86;723.06;78.89;79.00;78.95;78.11;704.10;70.27
12.04.1988;713.32;728.31;79.05;79.54;79.41;77.94;707.51;70.60
13.04.1988;714.11;731.26;79.31;79.86;79.77;78.14;712.17;70.99
14.04.1988;705.69;725.77;78.72;79.42;79.39;77.43;707.09;70.43
15.04.1988;698.00;712.42;77.69;77.85;77.76;76.88;679.13;67.82
18.04.1988;698.72;711.60;77.67;77.61;77.45;77.05;671.42;67.04
19.04.1988;704.94;716.63;78.29;78.06;77.83;77.81;673.91;67.18
20.04.1988;699.47;711.86;77.82;77.66;77.46;77.28;675.16;67.39
21.04.1988;698.80;708.23;77.70;77.25;77.07;77.41;675.48;67.37
22.04.1988;697.63;711.58;77.64;77.66;77.37;76.95;678.02;67.67
25.04.1988;699.06;714.45;77.97;78.04;77.79;77.23;690.50;68.63
26.04.1988;703.75;716.27;78.59;78.30;78.11;78.16;698.60;69.35
27.04.1988;703.11;714.72;78.72;78.24;78.18;78.44;705.46;70.01
28.04.1988;702.97;717.48;78.81;78.53;78.41;78.36;702.46;69.78
29.04.1988;700.02;710.55;78.49;77.93;77.79;78.28;696.53;69.35
02.05.1988;699.53;709.88;78.50;77.96;77.82;78.27;699.76;69.67
03.05.1988;698.03;705.58;78.22;77.52;77.43;78.14;703.48;69.87
04.05.1988;698.21;710.63;78.30;78.06;77.91;77.82;701.32;69.86
05.05.1988;694.14;708.49;78.02;77.93;77.66;77.41;692.54;69.08
06.05.1988;696.34;707.04;78.23;77.81;77.53;77.91;693.25;69.07
09.05.1988;688.54;694.64;77.51;76.70;76.46;77.52;688.17;68.55
10.05.1988;687.11;691.69;77.30;76.36;76.16;77.42;687.88;68.55
11.05.1988;676.00;682.60;76.08;75.41;75.24;76.00;682.90;68.29
12.05.1988;677.63;680.10;76.17;75.02;74.93;76.48;684.00;68.40
