,0,1,2,3
0,0.0,0.0,-0.0225701504677,-0.0609527771999
1,0.0,0.0,-0.0382350004992,-0.0475399626323
2,0.0,0.0,-0.0630548829701,-0.034133735329
3,0.0,0.0,-0.0473820632452,0.0288419677841
4,0.0,0.0,-0.0615706806283,0.0435170720821
5,0.0,0.0,-0.0430358278567,0.0337837837838
6,0.0,0.0,-0.0361344537815,0.0118788142982
7,0.0,0.0,-0.0744944283946,0.0586399108138
8,0.0,0.0,-0.0374707259953,-0.0166084840791
9,0.0,0.0,-0.064332166083,0.0419161676647
10,0.0,0.0,-0.0460956663941,0.0519661416479
11,0.0,0.0,-0.0512925309083,0.0338179859989
12,0.0,0.0,-0.0190082644628,0.0152695871946
13,0.0,0.0,-0.0649768658218,0.0481927710843
14,0.0,0.0,-0.0114639342599,-0.00431034482759
15,0.0,0.0,-0.0145538492422,0.00183336728458
16,0.0,0.0,-0.0540993299172,0.0435462027295
17,0.0,0.0,-0.0856411229135,0.0281091173115
18,0.0,0.0,-0.0923994038748,-0.0101600985222
19,0.534008318755,2.67692459049,-0.0867846385542,-0.0156668728097
20,0.728384928595,2.80620853035,-0.062881097561,-0.0408702724685
21,0.928556309781,3.07278079955,-0.0487179487179,-0.0496156533892
22,0.675239453832,3.21663668743,-0.0707790381551,-0.0221953188055
23,0.228577983796,3.16194056837,-0.0932593776441,0.0182477967859
24,0.0347747516859,2.89721694953,-0.0793405957775,0.0465968586387
25,-0.218362597663,2.65956718877,-0.101865955826,0.0370998516006
26,-0.0942474860824,2.51200334185,-0.0941960038059,0.0280462184874
27,0.211633370636,2.09206137326,-0.0974951112767,-0.00123813454395
28,0.470918546187,2.11448457076,-0.0899740548554,0.0123205376235
29,0.785469822196,2.17067537392,-0.0645765091249,-0.0138069034517
30,0.261997393659,2.05059291811,-0.0789795726254,0.0182951757972
31,0.23157671476,1.84280185701,-0.0812054074352,0.0368856646572
32,-0.0866779999918,1.77957497883,-0.11322828875,0.0892561983471
33,0.637485522561,1.55964326218,-0.0777365491651,0.0798632065983
34,0.342340400064,1.5802984395,-0.0963513017968,0.0778127219235
35,0.62878757541,1.64562730001,-0.0922922740525,0.0534979423868
36,1.00211351545,1.81865624193,-0.0668505747126,0.0376428852976
37,1.45655849411,2.45561713757,-0.0217108925589,0.0116654021244
38,1.3517380295,3.1727671386,0.00816978120011,-0.00922131147541
39,0.985273272663,3.55053780211,0.00587010035978,-0.023625753012
40,0.715457424771,3.76437493938,-0.0111173921236,0.000762195121951
41,0.687879489622,3.97598713331,-0.0194617748394,-0.00189933523267
42,0.759624985058,4.25374370717,0.00784202569917,0.00674978906909
43,0.648440551535,4.36932883561,-0.00542309490416,0.0145717777569
44,0.308439515439,4.23908070968,-0.0279261549995,0.0300780873421
45,0.422911407925,4.00793160988,-0.0203320276068,0.0113290175171
46,0.391503220062,3.77391531994,-0.0194980875082,0.01351094196
47,0.631727540612,3.73697495872,-0.00241523455643,0.0164819815625
48,0.634123622241,3.7579423261,-0.0144292237443,-0.00111193476649
49,0.44501537236,3.76503847747,-0.000841593416869,0.020870379036
50,0.324345376984,3.56333119574,-0.0174805771365,0.03322978443
51,0.328017422529,3.30622682063,-0.0137950189797,0.0209350356741
52,0.708595901934,2.95725673022,-0.01710786962,-0.0126419934042
53,0.444483593454,2.71326100167,-0.0498854221752,-0.0121521335807
54,0.685015553499,2.31126138949,-0.0488315312173,-0.0317198386505
55,0.859799726664,1.94231278309,-0.0424845153974,-0.0329810495627
56,0.605742651271,1.62321407934,-0.046136303833,-0.0125057471264
57,0.273899637846,1.60551508377,-0.0540635422152,-0.0179996288736
58,-0.11438755537,1.60419548618,-0.0698750982619,0.00431965442765
59,-0.371618744936,1.62263074244,-0.0690992420236,0.0103200151486
60,-0.236978962361,1.57186948702,-0.0538420395792,0.0101752402487
61,0.130894132651,1.52986230891,-0.0517439293598,-0.00186237079803
62,-0.35739422323,1.55010899447,-0.0488002156916,0.0171012849584
63,-0.00874272850224,1.54414036722,-0.0614304519526,0.0238429172511
64,-0.154611296857,1.34530919944,-0.0603205353998,0.00215537437916
65,-0.00598795050029,1.25251536391,-0.0469333333333,0.00839395635143
66,-0.0651232293633,1.14782391369,-0.0532591414944,0.0076499673477
67,0.129359474241,1.14989644843,-0.063179879906,0.031676730144
68,0.833025981901,1.24155791352,-0.0530139237222,0.0361643835616
69,-0.200080556887,1.23950074839,-0.0687102673517,0.0723770338508
70,0.242690300033,1.21451083937,-0.0673682394548,0.0602108768036
71,0.169484100614,1.19480233996,-0.0781770077665,0.0555504119989
72,1.21273479665,1.38529875174,-0.0591324974585,0.0259319286872
73,1.44725903271,1.89219755283,-0.0458329829283,0.00907808919443
74,1.33282434681,2.40729396014,-0.0306821063308,-0.0106382978723
75,1.09993238528,2.78358019181,-0.020925862658,-0.0213731134956
76,0.860764559667,3.04409605457,-0.0160524725986,-0.00666608192264
77,0.749508542163,3.2437922495,-0.00428209385651,-0.0234333859926
